Date,Actual,Predicted,Residual
2023-09-15,60.75,63.5900001525879,-2.8400001525878977
2023-09-18,58.0,60.75,-2.75
2023-09-19,55.16999816894531,57.99999999999736,-2.8300018310520443
2023-09-20,52.90999984741211,55.16999816894531,-2.259998321533203
2023-09-21,52.15999984741211,52.90999984741211,-0.75
2023-09-22,51.31999969482422,52.15999984741211,-0.8400001525878906
2023-09-25,54.43999862670898,51.31999969482422,3.1199989318847585
2023-09-26,53.52000045776367,54.43999862670898,-0.9199981689453054
2023-09-27,52.9900016784668,53.52000045776367,-0.529998779296875
2023-09-28,55.4900016784668,52.9900016784668,2.5
2023-09-29,53.52000045776367,55.4900016784668,-1.970001220703125
2023-10-02,52.2599983215332,53.52000045776367,-1.2600021362304688
2023-10-03,51.56999969482422,52.2599983215332,-0.6899986267089844
2023-10-04,53.459999084472656,51.56999969482422,1.8899993896484375
2023-10-05,52.5099983215332,53.459999084472656,-0.9500007629394531
2023-10-06,54.08000183105469,52.5099983215332,1.5700035095214844
2023-10-09,54.25,54.08000183105469,0.1699981689453125
2023-10-10,55.709999084472656,54.25,1.4599990844726562
2023-10-11,54.68000030517578,55.709999084472656,-1.029998779296875
2023-10-12,51.84999847412109,54.68000030517578,-2.8300018310546946
2023-10-13,50.77999877929688,51.84999847412109,-1.0699996948242045
2023-10-16,52.09000015258789,50.77999877929688,1.3100013732910085
2023-10-17,52.290000915527344,52.09000015258789,0.20000076293945312
2023-10-18,51.900001525878906,52.290000915527344,-0.3899993896484375
2023-10-19,49.7400016784668,51.900001525878906,-2.1599998474121094
2023-10-20,47.869998931884766,49.7400016784668,-1.8700027465820312
2023-10-23,50.209999084472656,47.869998931884766,2.3400001525878906
2023-10-24,52.369998931884766,50.209999084472656,2.1599998474121094
2023-10-25,49.43999862670898,52.369998931884766,-2.9300003051757884
2023-10-26,50.16999816894531,49.43999862670898,0.7299995422363352
2023-10-27,49.09000015258789,50.16999816894531,-1.0799980163574219
2023-10-30,47.900001525878906,49.09000015258789,-1.1899986267089844
2023-10-31,49.290000915527344,47.900001525878906,1.3899993896484375
2023-11-01,50.52000045776367,49.290000915527344,1.2299995422363281
2023-11-02,52.81999969482422,50.52000045776367,2.299999237060547
2023-11-03,53.4900016784668,52.81999969482422,0.6700019836425781
2023-11-06,53.09999847412109,53.4900016784668,-0.39000320434571023
2023-11-07,55.27000045776367,53.09999847412109,2.1700019836425852
2023-11-08,54.400001525878906,55.27000045776367,-0.8699989318847656
2023-11-09,51.58000183105469,54.400001525878906,-2.8199996948242188
2023-11-10,52.27000045776367,51.58000183105469,0.6899986267089844
2023-11-13,51.68999862670898,52.27000045776367,-0.5800018310546946
2023-11-14,53.43000030517578,51.68999862670898,1.740001678466804
2023-11-15,55.43000030517578,53.43000030517578,2.0
2023-11-16,54.22999954223633,55.43000030517578,-1.2000007629394531
2023-11-17,54.9900016784668,54.22999954223633,0.7600021362304688
2023-11-20,58.68000030517578,54.9900016784668,3.6899986267089844
2023-11-21,58.65999984741211,58.68000030517578,-0.020000457763671875
2023-11-22,61.7599983215332,58.65999984741211,3.0999984741210938
2023-11-24,63.880001068115234,61.7599983215332,2.1200027465820312
2023-11-27,61.0,63.880001068115234,-2.8800010681152344
2023-11-28,61.91999816894531,61.0,0.9199981689453125
2023-11-29,62.209999084472656,61.91999816894531,0.29000091552734375
2023-11-30,61.5,62.209999084472656,-0.7099990844726562
2023-12-01,63.900001525878906,61.5,2.4000015258789062
2023-12-04,61.93000030517578,63.900001525878906,-1.970001220703125
2023-12-05,63.59000015258789,61.93000030517578,1.6599998474121094
2023-12-06,61.060001373291016,63.59000015258789,-2.529998779296875
2023-12-07,62.43999862670898,61.060001373291016,1.3799972534179616
2023-12-08,67.2300033569336,62.43999862670898,4.7900047302246165
2023-12-11,64.88999938964844,67.2300033569336,-2.3400039672851562
2023-12-12,64.70999908447266,64.88999938964844,-0.18000030517578125
2023-12-13,65.61000061035156,64.70999908447266,0.9000015258789062
2023-12-14,70.73500061035156,65.61000061035156,5.125
2023-12-15,71.02999877929688,70.73500061035156,0.2949981689453125
2023-12-18,68.87000274658203,71.02999877929688,-2.1599960327148438
2023-12-19,69.43000030517578,68.87000274658203,0.55999755859375
2023-12-20,68.4000015258789,69.43000030517578,-1.029998779296875
2023-12-21,71.19999694824219,68.4000015258789,2.7999954223632812
2023-12-22,72.29000091552734,71.19999694824219,1.0900039672851562
2023-12-26,73.41000366210938,72.29000091552734,1.1200027465820312
2023-12-27,74.25,73.41000366210938,0.839996337890625
2023-12-28,77.47000122070312,74.25,3.220001220703125
2023-12-29,75.1449966430664,77.47000122070312,-2.3250045776367188
2024-01-02,68.91999816894531,75.1449966430664,-6.224998474121094
2024-01-03,67.91000366210938,68.91999816894531,-1.0099945068359375
2024-01-04,68.38999938964844,67.91000366210938,0.4799957275390625
2024-01-05,67.05000305175781,68.38999938964844,-1.339996337890625
2024-01-08,72.83999633789062,67.05000305175781,5.7899932861328125
