Date,Actual,Predicted,Residual
2019-01-03,19.095050811767575,20.95943192561148,-1.8643811138439048
2019-01-04,19.2827262878418,19.001861694705507,0.2808645931362932
2019-01-07,19.675443649291992,19.30893526798471,0.3665083813072805
2019-01-08,19.517528533935547,19.67533357586495,-0.1578050419294037
2019-01-09,20.36166000366211,19.764476043817798,0.5971839598443118
2019-01-10,20.62953186035156,20.38787782794248,0.24165403240908034
2019-01-11,20.716346740722656,20.577724954205344,0.13862178651731227
2019-01-14,20.74114418029785,20.75372644012518,-0.012582259827329523
2019-01-15,21.205793380737305,20.629937867941734,0.5758555127955702
2019-01-16,20.80976676940918,21.194249017141107,-0.38448224773192763
2019-01-17,21.10988426208496,20.77270841741894,0.3371758446660209
2019-01-18,21.563779830932617,21.134041948205468,0.4297378827271494
2019-01-22,21.354612350463867,21.51362564675486,-0.15901329629099337
2019-01-23,21.29095268249512,21.398306840500076,-0.10735415800495574
2019-01-24,21.78948783874512,21.256215517440758,0.5332723213043629
2019-01-25,22.15243911743164,21.750156319506946,0.4022827979246948
2019-01-28,22.125986099243164,22.193578070592796,-0.06759197134963202
2019-01-29,22.018505096435547,22.13775803429904,-0.119252937863493
2019-01-30,22.390552520751957,21.950742387846798,0.43981013290515847
2019-01-31,22.178075790405277,22.360676786985515,-0.18260099658023776
2019-02-01,22.059017181396484,22.1648969631388,-0.10587978174231694
2019-02-04,22.498031616210938,22.076100751235796,0.4219308649751419
2019-02-05,22.322763442993164,22.467404610111046,-0.14464116711788222
2019-02-06,22.836185455322266,22.336167283751315,0.5000181715709502
2019-02-07,22.247520446777344,22.888370898626942,-0.6408504518495981
2019-02-08,22.65842628479004,22.148209077525063,0.5102172072649758
2019-02-11,22.79566764831543,22.718712968071266,0.07695468024416385
2019-02-12,23.09908866882324,22.717989023149666,0.38109964567357224
2019-02-13,23.25865936279297,23.20109440572642,0.05756495706654974
2019-02-14,23.273534774780277,23.209476081443285,0.06405869333699243
2019-02-15,23.30908966064453,23.258778380950158,0.05031127969437321
2019-02-19,23.286767959594727,23.271728140672042,0.015039818922684134
2019-02-20,23.432275772094727,23.26354373226441,0.16873203983031715
2019-02-21,23.227245330810547,23.438608863273938,-0.21136353246339112
2019-02-22,22.860157012939453,23.20978830121214,-0.3496312882726862
2019-02-25,23.03377342224121,22.848821882106485,0.18495154013472614
2019-02-26,22.736143112182617,23.023315901698833,-0.28717278951621594
2019-02-27,22.445945739746094,22.740906063123912,-0.2949603233778184
2019-02-28,22.76590347290039,22.487448253895153,0.27845521900523806
2019-03-01,22.55011749267578,22.756800554853843,-0.20668306217806176
2019-03-04,22.7270450592041,22.571555902119677,0.1554891570844248
2019-03-05,22.902326583862305,22.78375727397526,0.11856930988704306
2019-03-06,22.434370040893555,22.86194064909953,-0.4275706082059756
2019-03-07,21.9515380859375,22.440821947340385,-0.4892838614028854
2019-03-08,21.8424015045166,21.910143782825333,-0.06774227830873158
2019-03-11,22.245037078857425,21.810057772000192,0.4349793068572332
2019-03-12,22.292165756225582,22.32336535709578,-0.031199600870198907
2019-03-13,22.422794342041016,22.354816571880274,0.06797777016074136
2019-03-14,22.17393493652344,22.450766013159313,-0.27683107663587236
2019-03-15,24.000268936157227,22.10507012984617,1.8951988063110576
2019-03-18,24.29377174377441,24.09334824945019,0.20042349432421958
2019-03-19,24.74601554870605,24.26722281278192,0.47879273592413085
2019-03-20,24.276386260986328,24.830925846834173,-0.554539585847845
2019-03-21,24.757688522338867,24.00103846827763,0.756650054061236
2019-03-22,24.41152000427246,24.754896047993828,-0.3433760437213671
2019-03-25,24.37064552307129,24.318407902452265,0.05223762061902448
2019-03-26,24.776874542236328,24.444816795862952,0.33205774637337626
2019-03-27,24.688459396362305,24.726462717916146,-0.03800332155384112
2019-03-28,24.94704246520996,24.726396853761482,0.22064561144847872
2019-03-29,25.083845138549805,24.97378657160538,0.11005856694442429
2019-04-01,25.50759696960449,25.030848654581405,0.4767483150230838
2019-04-02,25.279037475585938,25.544555016797226,-0.26551754121128823
2019-04-03,25.37496757507324,25.229360656553517,0.14560691851972152
2019-04-04,25.19145393371582,25.370658633074893,-0.17920469935907235
2019-04-05,25.381641387939453,25.118857379750377,0.262784008189076
2019-04-08,25.3983211517334,25.4264908355082,-0.028169683774802223
2019-04-09,25.312402725219727,25.38089657670299,-0.06849385148326448
2019-04-10,25.65106964111328,25.336157877227887,0.31491176388539444
2019-04-11,25.80956268310547,25.643694063017023,0.16586862008844605
2019-04-12,26.445192337036133,25.810410161595815,0.6347821754403178
2019-04-15,26.39262962341309,26.49389392745159,-0.10126430403850151
2019-04-16,26.56780433654785,26.339151289538865,0.22865304700898648
2019-04-17,26.73714256286621,26.56625666384576,0.17088589902045115
2019-04-18,26.57781410217285,26.65579944015846,-0.07798533798560925
2019-04-22,26.275854110717773,26.57787050129769,-0.30201639057991514
2019-04-23,26.329242706298828,26.24065660176655,0.08858610453227911
2019-04-24,26.2199649810791,26.30933546609753,-0.08937048501842781
2019-04-25,26.01058959960937,26.230592793145373,-0.22000319353600162
2019-04-26,25.89297866821289,26.0433007276509,-0.15032205943801102
2019-04-29,26.08566665649414,25.87997732223374,0.20568933426040203
2019-04-30,26.55946350097656,26.108456904574783,0.45100659640177554
2019-05-01,26.60116958618164,26.608774092327764,-0.007604506146122958
2019-05-02,26.344257354736328,26.617603241643753,-0.2733458869074248
2019-05-03,26.3350772857666,26.311894285442282,0.023183000324319636
2019-05-06,25.98973274230957,26.272943539926715,-0.2832107976171443
2019-05-07,25.632719039916992,25.96191345017593,-0.32919441025893903
2019-05-08,25.307397842407227,25.653083588129924,-0.3456857457226974
2019-05-09,25.3632869720459,25.289883977290547,0.07340299475535161
2019-05-10,25.354949951171875,25.411207228591415,-0.05625727741954023
2019-05-13,24.472412109375,25.397565953627055,-0.9251538442520548
2019-05-14,25.19145393371582,24.472383049931157,0.7190708837846636
2019-05-15,25.38915252685547,25.230422938682825,0.15872958817264404
2019-05-16,24.79856300354004,25.37810700792293,-0.5795440043828926
2019-05-17,24.18129539489746,24.89908273647727,-0.7177873415798075
2019-05-20,22.738204956054688,24.06011539843526,-1.3219104423805739
2019-05-21,22.966768264770508,22.63301606442389,0.33375220034661623
2019-05-22,22.45709609985352,23.0650527342668,-0.6079566344132807
2019-05-23,21.69551467895508,22.489009914539555,-0.7934952355844729
2019-05-24,21.349340438842773,21.863660463659855,-0.5143200248170814
2019-05-28,21.22755622863769,21.299689799902836,-0.07213357126514452
2019-05-29,21.197525024414062,21.282335516394404,-0.08481049198034185
2019-05-30,21.40605926513672,21.29618665568464,0.10987260945207922
2019-05-31,20.990652084350582,21.46274616150754,-0.4720940771569566
2019-06-03,21.119112014770508,20.98310408830632,0.13600792646418824
2019-06-04,22.163475036621094,21.13784760090383,1.025627435717265
2019-06-05,22.16514587402344,22.18066510366395,-0.015519229640510446
2019-06-06,22.754886627197266,22.21321843516723,0.5416681920300341
2019-06-07,22.928394317626957,22.785186595152535,0.14320772247442193
2019-06-10,23.37383460998535,22.787528965075087,0.586305644910265
2019-06-11,23.64659881591797,23.404655841962082,0.2419429739558865
2019-06-12,23.333786010742188,23.577780134892244,-0.24399412415005628
2019-06-13,23.490610122680664,23.29819974369986,0.19241037898080293
2019-06-14,22.18265914916992,23.44543186447255,-1.2627727153026314
2019-06-17,22.185991287231445,22.070450002201415,0.11554128503003014
2019-06-18,23.19365501403809,22.24585587029554,0.9477991437425501
2019-06-19,23.146944046020508,23.202531551948887,-0.055587505928379244
2019-06-20,23.277069091796875,23.313491509431167,-0.03642241763429155
2019-06-21,23.07411193847656,23.300644167026945,-0.22653222855038635
2019-06-24,23.512874603271484,22.922913962651027,0.5899606406204576
2019-06-25,23.28633117675781,23.546398845538487,-0.2600676687806782
2019-06-26,23.70151138305664,23.24859398539208,0.4529173976645602
2019-06-27,24.06110572814941,23.760681854418547,0.300423873730864
2019-06-28,24.24217796325684,24.011203142275367,0.23097482098147282
2019-07-01,25.294023513793945,24.285745548796555,1.00827796499739
2019-07-02,24.871261596679688,25.29554086918255,-0.42427927250286146
2019-07-03,23.99205780029297,24.79160447503759,-0.7995466747446223
2019-07-05,23.80425262451172,23.943653168434256,-0.13940054392253742
2019-07-08,23.155799865722656,23.65237517079533,-0.49657530507267467
2019-07-09,23.20380401611328,23.1676601241047,0.0361438920085817
2019-07-10,23.1170654296875,23.33098798746318,-0.21392255777567826
2019-07-11,23.248435974121094,23.12706300806994,0.12137296605115466
2019-07-12,24.03416633605957,23.34610580900707,0.6880605270524995
2019-07-15,24.2825984954834,24.065451600885247,0.21714689459815162
2019-07-16,23.92804908752441,24.301127655185713,-0.37307856766130243
2019-07-17,24.008056640625,23.902019607714553,0.10603703291044653
2019-07-18,24.403865814208984,23.912169545474043,0.4916962687349411
2019-07-19,24.422393798828125,24.38347819280485,0.0389156060232736
2019-07-22,24.940319061279297,24.469153967428618,0.4711650938506793
2019-07-23,25.330236434936523,24.962571349226504,0.3676650857100192
2019-07-24,25.582040786743164,25.290784875142105,0.2912559116010591
2019-07-25,25.29739189147949,25.596977747289007,-0.2995858558095179
2019-07-26,25.342023849487305,25.215229806454186,0.1267940430331187
2019-07-29,25.411083221435547,25.298006824280087,0.11307639715546003
2019-07-30,25.22749328613281,25.374834338686675,-0.1473410525538661
2019-07-31,24.42155265808105,25.25709569389346,-0.8355430358124103
2019-08-01,24.029956817626957,24.376755351854012,-0.3467985342270552
2019-08-02,23.456445693969727,24.005781993608643,-0.5493362996389166
2019-08-05,22.54103279113769,23.442734789738143,-0.9017019986004513
2019-08-06,22.43828773498535,22.60399005139365,-0.16570231640830002
2019-08-07,22.742305755615234,22.48708864003374,0.2552171155814946
2019-08-08,22.82062339782715,22.82275452180936,-0.0021311239822132677
2019-08-09,23.22064781188965,22.94551450301157,0.27513330887807896
2019-08-12,23.213064193725582,23.259731637688034,-0.04666744396245193
2019-08-13,23.89183807373047,23.167882477875672,0.7239555958547967
2019-08-14,22.86947059631348,23.923014536074767,-1.053543939761287
2019-08-15,22.623558044433597,22.754041240344574,-0.13048319591097624
2019-08-16,23.05642318725586,22.63416478297991,0.42225840427595074
2019-08-19,23.47749900817871,22.97119793882849,0.5063010693502221
2019-08-20,23.61140251159668,23.631091019174285,-0.019688507577605208
2019-08-21,24.211854934692383,23.654818766727853,0.5570361679645295
2019-08-22,24.221961975097656,24.189067525364965,0.032894449732690845
2019-08-23,22.91747093200684,24.160376186139487,-1.2429052541326477
2019-08-26,23.346120834350582,22.841316915017384,0.5048039193331988
2019-08-27,23.207172393798828,23.300038221297147,-0.09286582749831851
2019-08-28,23.248435974121094,23.17223561012366,0.07620036399743313
2019-08-29,23.86404800415039,23.43850219226013,0.42554581189025953
2019-08-30,23.802574157714844,23.834296555005928,-0.03172239729108384
2019-09-03,23.07917022705078,23.81254097480516,-0.7333707477543783
2019-09-04,23.83457374572754,23.04690328741441,0.78767045831313
2019-09-05,24.5082950592041,23.79590031326254,0.7123947459415625
2019-09-06,24.58324813842773,24.53149470941143,0.05175342901630131
2019-09-09,24.64219665527344,24.691885578551044,-0.049688923277603436
2019-09-10,24.79631805419922,24.551843223099745,0.244474831099474
2019-09-11,25.096960067749023,24.712326039786824,0.3846340279621998
2019-09-12,25.31339263916016,25.101569528137574,0.21182311102258566
2019-09-13,24.449342727661133,25.31584236226788,-0.8664996346067468
2019-09-16,24.30953788757324,24.38603270472616,-0.07649481715291984
2019-09-17,24.323862075805664,24.27387835418034,0.04998372162532405
2019-09-18,24.23206901550293,24.281973016912616,-0.049904001409686316
2019-09-19,24.47629165649414,24.343582713084444,0.1327089434096962
2019-09-20,24.159278869628903,24.509397470629757,-0.35011860100085457
2019-09-23,24.261268615722656,24.1367130007889,0.12455561493375455
2019-09-24,23.993549346923828,24.286654965122516,-0.2931056181986875
2019-09-25,23.437713623046875,23.939722757485537,-0.5020091344386621
2019-09-26,23.53460121154785,23.4570444608686,0.07755675067924983
2019-09-27,23.29917907714844,23.527134960480417,-0.22795588333197614
2019-09-30,23.463212966918945,23.313466526045644,0.1497464408733009
2019-10-01,23.359525680541992,23.552262545836943,-0.19273686529495038
2019-10-02,22.953266143798828,23.335145248992493,-0.38187910519366497
2019-10-03,23.32382202148437,22.968405767177202,0.35541625430716905
2019-10-04,23.91876220703125,23.32313989524044,0.5956223117908088
2019-10-07,23.464061737060547,23.9531054854982,-0.48904374843765197
2019-10-08,22.97536849975586,23.496085138871127,-0.5207166391152676
2019-10-09,23.215044021606445,22.913904372871567,0.3011396487348783
2019-10-10,23.32552528381348,23.14339271570419,0.18213256810928868
2019-10-11,23.87455940246582,23.383028255993427,0.4915311464723935
2019-10-14,23.93830680847168,23.97299703802804,-0.03469022955636092
2019-10-15,24.67431640625,23.904598004238903,0.7697184020110974
2019-10-16,24.517934799194336,24.705753626091727,-0.1878188268973915
2019-10-17,24.598678588867188,24.427500929702603,0.17117765916458438
2019-10-18,24.36920547485352,24.60804629541104,-0.23884082055752032
2019-10-21,24.610576629638672,24.252674338970834,0.3579022906678375
2019-10-22,24.431249618530277,24.648401934198912,-0.2171523156686348
2019-10-23,23.82441711425781,24.404432029975297,-0.5800149157174879
2019-10-24,23.993549346923828,23.830441463141142,0.16310788378268626
2019-10-25,24.631824493408203,23.97269383400028,0.6591306594079214
2019-10-28,24.77885627746582,24.67763962121423,0.10121665625159082
2019-10-29,24.490741729736328,24.865826912178207,-0.37508518244187883
2019-10-30,24.66752052307129,24.461603292813482,0.20591723025780695
2019-10-31,24.88934326171875,24.59451343253836,0.29482982918039013
2019-11-01,25.20720863342285,24.87393477286051,0.3332738605623433
2019-11-04,25.92197036743164,25.263844992512183,0.6581253749194573
2019-11-05,26.690282821655277,25.935007284212986,0.7552755374422908
2019-11-06,26.61549186706543,26.697230659004074,-0.08173879193864408
2019-11-07,26.494813919067383,26.571555576307755,-0.07674165724037252
2019-11-08,26.63673973083496,26.40392031196893,0.23281941886603263
2019-11-11,26.580650329589844,26.538555184893646,0.042095144696197906
2019-11-12,26.816917419433597,26.584482879187167,0.2324345402464303
2019-11-13,26.658836364746094,26.84872256417838,-0.18988619943228713
2019-11-14,26.25938415527344,26.627654174568875,-0.36827001929543357
2019-11-15,26.5942440032959,26.25201788820556,0.3422261150903374
2019-11-18,26.4378662109375,26.58080386350053,-0.14293765256303104
2019-11-19,27.00135040283203,26.44122515152164,0.5601252513103923
2019-11-20,26.48885726928711,27.092731249638735,-0.6038739803516258
2019-11-21,26.793121337890625,26.40758623969307,0.38553509819755405
2019-11-22,26.765077590942383,26.84529542466494,-0.08021783372255697
2019-11-25,27.164525985717773,26.674364981848722,0.49016100386905137
2019-11-26,26.87981414794922,27.261045858435132,-0.3812317104859133
2019-11-27,27.064239501953125,26.818463438273433,0.24577606367969196
2019-11-29,26.874711990356445,27.087375997913316,-0.21266400755687087
2019-12-02,26.408117294311523,26.80325559550075,-0.39513830118922755
2019-12-03,26.05116081237793,26.42816690863955,-0.3770060962616206
2019-12-04,26.323129653930664,26.009172480091205,0.31395717383945865
2019-12-05,26.44805908203125,26.359354239803015,0.08870484222823549
2019-12-06,26.86111640930176,26.509792268098142,0.35132414120361943
2019-12-09,26.719181060791016,26.934779402657618,-0.21559834186660254
2019-12-10,26.776973724365234,26.672073637488772,0.10490008687646224
2019-12-11,27.17302894592285,26.771208065856566,0.40182088006628547
2019-12-12,27.859750747680664,27.133808113521756,0.7259426341589084
2019-12-13,26.80757141113281,27.91156419011287,-1.1039927789800608
2019-12-16,27.46284484863281,26.744269993878238,0.7185748547545714
2019-12-17,27.519784927368164,27.465157592492933,0.054627334875231526
2019-12-18,27.829151153564453,27.40377225956749,0.4253788939969638
2019-12-19,27.545286178588867,28.000105957126404,-0.4548197785375372
2019-12-20,27.386459350585938,27.43812176874156,-0.05166241815562245
2019-12-23,27.431957244873047,27.378607459026544,0.053349785846503295
2019-12-24,27.515235900878903,27.388779534801674,0.1264563660772282
2019-12-26,27.29889297485352,27.55543366514293,-0.2565406902894125
2019-12-27,27.174409866333008,27.30936517213127,-0.1349553057982611
2019-12-30,26.910844802856445,27.165418744248083,-0.25457394139163725
2019-12-31,27.13062286376953,26.88346971701147,0.24715314675806255
2020-01-02,27.6774959564209,27.172518784839387,0.5049771715815119
2020-01-03,26.973522186279297,27.71620544851882,-0.7426832622395239
2020-01-06,26.933168411254883,26.971014376735315,-0.0378459654804324
2020-01-07,26.84044647216797,26.917559234580477,-0.07711276241250786
2020-01-08,26.50562286376953,26.749185551147665,-0.2435626873781338
2020-01-09,26.29271697998047,26.585342846451987,-0.2926258664715178
