ticker,mean_daily_return_pct,std_dev_pct,max_gain_pct,max_drop_pct,skewness,kurtosis,peak_rolling_vol_pct,latest_rolling_vol_pct
ARM,0.37017833208925277,4.801948370199384,47.88987953561845,-19.460292425466285,1.9270558298317884,17.210313084374935,13.547889498976879,8.313273021759173
SMCI,0.27527903969583983,4.800540867161267,35.936295141754336,-33.32250706010124,0.5829679956400129,11.707263495966393,14.379556969360387,8.928312948101043
AMD,0.23671004251504635,3.4895870705028718,23.82048008119291,-17.31444304789821,0.6314264055248312,4.731820924146499,7.6713243624912915,4.938895852586904
MU,0.23709365386560952,3.2875607971594123,19.291611835261314,-19.818570894371522,0.18195804445188593,3.7789661272747184,8.54763855683443,7.312645936491346
NVDA,0.27081706030691616,3.2039199301553474,24.369636505969105,-18.452091790547044,0.30488046528522345,4.671730310192061,8.684953363747614,2.888392584551194
000660.KS,0.2412163839070976,2.883142757132543,15.907901622187337,-11.498588182920777,0.4287479046444756,2.680849745757335,7.013759257213778,6.583136300009257
AVGO,0.19094387301720858,2.6752586337038156,24.432635385343126,-19.912894514431724,0.3047630120674094,10.380123685805437,9.145938605430413,4.345479424740788
TSM,0.1674791215210492,2.35886137242378,12.652183867980305,-14.034060490860012,0.19809483282306845,3.240184081292117,5.856885980042699,2.905846733613267
